"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.185,
"CHN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.175,
"CHN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.165,
"CHN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",13.85,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",13.86,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",13.95,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",14.77,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",15.44,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",16.05,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",16.53,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",16.46,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",16.07,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",17.71,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",17.93,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",18.44,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",19.05,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",19.69,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",19.99,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",21.76,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",22.5,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",23.18,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",23.37,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",24.22,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",24.49,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",25.05,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",26.2,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",27.12,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",27.6,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",28.27,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",27.43,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",28.73,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",25.69,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",25.81,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",25.71,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",25.2,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",25.73,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",26,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",27.08,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",28.47,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",28.29,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",29.62,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",30.7,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",31.2,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",31.25,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",31.55,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",33.65,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",33.99,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",33.78,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1960",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1961",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1962",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1963",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1964",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1965",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1966",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1967",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1968",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1969",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1970",,"L"
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1971",0.126,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1972",0.117,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1973",0.11,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1974",0.11,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1975",0.113,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1976",0.112,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1977",0.111,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1978",0.102,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1979",0.094,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.1,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.099,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.1,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.102,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.102,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.101,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.103,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.102,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.1,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.098,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.096,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.095,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.092,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.094,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.092,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.089,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.089,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.084,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.087,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.082,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.078,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.077,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.074,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.072,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.069,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.069,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.068,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.063,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.064,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.065,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.064,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.06,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.058,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.059,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.057,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.055,
"COL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",,"L"
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",9.46,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",8.17,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",7.48,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",7.73,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",7.58,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",7.82,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",8.07,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",8.53,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",8.82,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",8.71,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",8.39,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",8.7,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",8.96,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",9.61,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",9.6,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",9.75,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",9.69,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",10.08,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",9.83,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",9.5,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",9.39,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",9.16,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",8.62,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",8.44,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",8.04,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",8.4,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1960",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1961",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1962",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1963",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1964",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1965",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1966",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1967",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1968",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1969",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1970",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1971",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1972",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1973",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1974",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1975",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1976",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1977",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1978",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1979",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",,"L"
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.116,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.111,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.14,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.157,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.145,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.141,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.137,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.136,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.138,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.137,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.128,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.128,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.125,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.127,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.122,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.119,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.113,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.112,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.107,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.111,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.112,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.11,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.105,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.104,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.1,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.102,
"HRV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",0.59,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",0.75,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",0.78,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",0.59,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",0.56,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",0.66,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",0.72,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",0.76,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",0.82,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",0.86,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",0.85,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",0.86,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",0.9,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",0.93,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",0.92,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",1.04,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",1.18,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",1.21,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",1.26,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",1.37,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",1.39,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",1.57,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",1.68,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",1.92,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",1.69,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",1.88,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",1.85,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",1.98,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",1.99,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.14,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.11,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2.14,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",2.33,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.18,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.22,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2.31,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",2.44,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",2.58,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2.53,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2.44,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2.37,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.23,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",1.93,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",1.97,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2.01,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1960",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1961",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1962",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1963",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1964",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1965",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1966",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1967",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1968",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1969",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1970",,"L"
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1971",0.165,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1972",0.191,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1973",0.185,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1974",0.15,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1975",0.134,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1976",0.13,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1977",0.121,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1978",0.119,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1979",0.118,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.117,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.112,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.108,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.106,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.1,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.095,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.104,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.11,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.104,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.1,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.101,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.102,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.105,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.112,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.121,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.098,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.108,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.103,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.105,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.101,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.102,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.098,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.096,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.102,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.091,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.089,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.089,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.089,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.091,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.091,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.087,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.084,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.081,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.075,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.078,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.078,
"CYP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",,"L"
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
